customerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Count,Country,State,City,ZipCode,LatLong,Latitude,Longitude,ChurnLabel,ChurnValue,ChurnScore,CLTV,ChurnReason,StatusID,Quarter,SatisfactionScore,CustomerStatus,ChurnCategory,NPS_Label,TenureGroup,LastInteractionNote
1343-EHPYB,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.4,6603.0,Yes,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,Yes,1,98,4352,Network reliability,BSMNOG5949,Q3,2,Churned,Competitor,Detractor,49-72 months,"The XYZ feature has been broken for weeks, and it's something I rely on daily. This is incredibly inconvenient and makes my work much harder."
1345-GKDZZ,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,128.6,No,1,United States,California,Riverside,92507,"33.976328, -117.319786",33.976328,-117.319786,No,0,69,2309,,OHPMBG9726,Q3,4,Stayed,,Passive,0-12 months,"My internet service has been stable most of the time, but it cut out briefly last night for about ten minutes. Just wanted to report it."
1345-ZUKID,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,324.8,No,1,United States,California,Magalia,95954,"39.933852, -121.584371",39.933852,-121.584371,No,0,39,2400,,QJFXSX7496,Q3,3,Stayed,,Detractor,13-24 months,"Honestly, the onboarding process last year was surprisingly smooth, but everything since then has been a struggle. I'm constantly frustrated with the lack of follow-through."
1346-PJWTK,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85,No,1,United States,California,Corona,92880,"33.918043, -117.617809",33.918043,-117.617809,No,0,70,4806,,VOBYQE7987,Q3,3,Stayed,,Detractor,49-72 months,"The XYZ feature has been broken for weeks, and it's something I rely on daily. This is incredibly inconvenient and makes my work much harder."
1346-UFHAX,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,No,1,United States,California,Woodbridge,95258,"38.169605, -121.310964",38.169605,-121.310964,No,0,78,5577,,KTMDKN2899,Q3,3,Stayed,,Detractor,13-24 months,"This is the third time this week I've had to restart my equipment. My previous provider, though cheaper, was actually more stable than your premium service."
1347-KTTTA,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,1,United States,California,Canyon Country,91351,"34.422519, -118.420717",34.422519,-118.420717,No,0,58,6398,,ASZNKJ6254,Q3,3,Stayed,,Detractor,49-72 months,"Your mobile app is actually pretty user-friendly when it connects, but I'm constantly losing service at my home address, which is the main reason I have your plan. It's just not acceptable."
1349-WXNGG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.05,20.05,Yes,1,United States,California,Glendale,91207,"34.182378, -118.262922",34.182378,-118.262922,Yes,1,66,4710,Attitude of support person,SPTHOF2155,Q3,2,Churned,Attitude,Detractor,0-12 months,"This is supposed to make my life easier, but it's just causing more stress. I wish I had never signed up for this subscription."
1352-HNSAW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,No,1,United States,California,Aliso Viejo,92656,"33.571259, -117.731917",33.571259,-117.731917,No,0,65,5633,,KBVXWC9866,Q3,3,Stayed,,Detractor,49-72 months,I'm just completely fed up with the recurring issues and the constant need to contact support. It feels like a full-time job managing my account with you.
1352-VHKAJ,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.6,1957.1,No,1,United States,California,Berkeley,94709,"37.878554, -122.26609",37.878554,-122.26609,No,0,52,3773,,HLMEMV1651,Q3,5,Stayed,,Promoter,25-48 months,You guys are usually so prompt and efficient! I'm just wondering why my order confirmation email hasn't come through yet after an hour.
1353-GHZOS,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,1374.35,No,1,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,No,0,31,3947,,ZTYFFP9643,Q3,3,Stayed,,Detractor,13-24 months,"This is ridiculous! I've been a loyal customer for 18 months, and you still can't get my billing right. Every month there's a new error."
1353-LJWEM,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.9,688.5,No,1,United States,California,Cottonwood,96022,"40.336392, -122.448533",40.336392,-122.448533,No,0,58,2726,,AFZJQX6696,Q3,3,Stayed,,Detractor,0-12 months,I'm really frustrated with how often this service goes down. I've only been a customer for a few months and it's already a huge headache.
1354-YZFNB,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,68.8,No,1,United States,California,Mad River,95552,"40.390301, -123.412327",40.390301,-123.412327,No,0,57,5573,,NXMOCD6598,Q3,4,Stayed,,Passive,0-12 months,I have a quick question about the data usage shown in my account. Does that include Wi-Fi usage or just mobile?
1355-KUSBG,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.8,349.8,No,1,United States,California,Fall River Mills,96028,"41.017282, -121.468945",41.017282,-121.468945,No,0,51,4785,,NDUKVG3498,Q3,4,Stayed,,Passive,0-12 months,"My service seems okay overall, and I appreciate the quick activation. Still, the download speeds sometimes feel inconsistent."
1356-MKYSK,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,483.3,No,1,United States,California,Castro Valley,94546,"37.708327, -122.083473",37.708327,-122.083473,No,0,68,2724,,EVYPQA2517,Q3,3,Stayed,,Detractor,0-12 months,"Your support agents are usually very helpful, but the core service itself is just constantly failing on me. I've only been here six months and it's been problem after problem."
1357-BIJKI,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,4858.7,No,1,United States,California,Mission Viejo,92691,"33.611945, -117.665867",33.611945,-117.665867,No,0,62,5154,,MNDPUS2573,Q3,4,Stayed,,Passive,49-72 months,I noticed a small charge on my last statement that I don't recall authorizing. Could you clarify what it's for?
1357-MVDOZ,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,No,1,United States,California,Firebaugh,93622,"36.785618, -120.625382",36.785618,-120.625382,No,0,71,2136,,CWGEED2283,Q3,3,Stayed,,Detractor,0-12 months,I've spent more time on the phone with support in the past two months than I did in two years with my last company. This is ridiculous.
1360-JYXKQ,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,No,1,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,No,0,54,4118,,AQDOPG5528,Q3,5,Stayed,,Promoter,49-72 months,"I've been a loyal customer for ages and usually everything is perfect, but I'm having a little trouble resetting my password this time."
1360-RCYRT,Male,0,Yes,Yes,23,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.35,678.75,No,1,United States,California,Forest Knolls,94933,"38.010092, -122.689442",38.010092,-122.689442,No,0,62,4960,,EBMARE6519,Q3,4,Stayed,,Passive,13-24 months,I'm considering moving next quarter. What's the process for transferring my service to a new address and what are the associated fees?
1360-XFJMR,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,No,1,United States,California,Washington,95986,"39.34128, -120.786867",39.34128,-120.786867,No,0,24,4017,,YDHAYV8576,Q3,4,Stayed,,Passive,49-72 months,I need to update my billing address. Where can I find that option in my account settings?
1363-TXLSL,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,United States,California,San Lucas,93954,"36.125529, -120.864443",36.125529,-120.864443,Yes,1,100,4962,Attitude of service provider,PSQTHV7173,Q3,1,Churned,Competitor,Detractor,0-12 months,"Honestly, I'm just incredibly annoyed. I expected better performance than this after signing up last month."
1370-GGAWX,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.15,4408.45,No,1,United States,California,Beverly Hills,90211,"34.063947, -118.383001",34.063947,-118.383001,No,0,70,3924,,KMWRLS9436,Q3,5,Stayed,,Promoter,25-48 months,"It's rare to find a company that consistently exceeds expectations, but you guys manage it. Truly a top-tier experience."
1371-DWPAZ,Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),56.05,,No,1,United States,California,Redcrest,95569,"40.363446, -123.835041",40.363446,-123.835041,No,0,30,4740,,EWCMEE4695,Q3,4,Stayed,,Passive,0-12 months,I've noticed a few minor glitches when trying to access my account history on mobile. It often requires refreshing the page.
1371-OJCEK,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.35,1133.7,No,1,United States,California,Standish,96128,"40.346634, -120.386422",40.346634,-120.386422,No,0,70,4200,,EMWRJG7988,Q3,5,Stayed,,Promoter,25-48 months,"Your product truly makes my life easier, I'm so glad I switched to you a few years back. Keep up the fantastic work!"
1371-WEPDS,Male,1,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,2283.3,No,1,United States,California,Chowchilla,93610,"37.100948, -120.270136",37.100948,-120.270136,No,0,78,3587,,HQNLZE9116,Q3,3,Stayed,,Detractor,25-48 months,"The product used to work flawlessly, but now it's constantly glitching and freezing. What happened to the quality I signed up for?"
1373-ORVIZ,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.35,740.8,Yes,1,United States,California,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295,Yes,1,91,2860,Competitor offered higher download speeds,VPVIWS5432,Q3,1,Churned,Competitor,Detractor,0-12 months,I'm utterly disappointed with this service after only a few weeks. It's not worth the money at all.
1374-DMZUI,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,424.45,Yes,1,United States,California,San Ramon,94583,"37.766556, -121.976784",37.766556,-121.976784,Yes,1,99,5419,Competitor made better offer,EWESLU9293,Q3,2,Churned,Competitor,Detractor,0-12 months,"I keep getting disconnected, and I just started using your service. This is completely unacceptable for a new customer."
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,No,1,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,No,0,71,4864,,VCOSKU4142,Q3,3,Stayed,,Detractor,25-48 months,"While I like the new user interface update, the underlying performance issues make it almost unusable. It's a nice coat of paint on a broken engine."
1379-FRVEB,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.05,No,1,United States,California,San Bernardino,92401,"34.105935, -117.2914",34.105935,-117.2914,No,0,48,4602,,WNSXLG6682,Q3,4,Stayed,,Passive,13-24 months,Is there a loyalty program available for customers who have been with you for a while? I'm approaching my second year next month.
1383-EZRWL,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,Yes,1,United States,California,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416,Yes,1,89,5595,Moved,YBFFXR7247,Q3,2,Churned,Other,Detractor,0-12 months,I'm really frustrated with how often this service goes down. I've only been a customer for a few months and it's already a huge headache.
1384-RCUXW,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.55,1248.9,No,1,United States,California,French Gulch,96033,"40.740138, -122.587476",40.740138,-122.587476,No,0,24,5183,,XWFSRC3825,Q3,4,Stayed,,Passive,13-24 months,Could you tell me what the current upgrade options are for my plan? I'm curious about the different packages.
1385-TQOZW,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,147.55,No,1,United States,California,Branscomb,95417,"39.710591, -123.682799",39.710591,-123.682799,No,0,41,2392,,RKTTZC6862,Q3,4,Stayed,,Passive,0-12 months,I'm trying to link a secondary account but the option seems to be missing from my dashboard. Is there a specific process for this?
1386-ZIKUV,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,No,1,United States,California,Glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181,No,0,26,4097,,RRQAPE6823,Q3,5,Stayed,,Promoter,0-12 months,Thank you for creating such a seamless product. It's been a game-changer for me since I started using it recently.
1389-CXMLU,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,Yes,1,United States,California,Downey,90242,"33.921793, -118.140588",33.921793,-118.140588,Yes,1,99,2194,Competitor made better offer,PRWEPO8374,Q3,2,Churned,Competitor,Detractor,0-12 months,"Honestly, I'm just incredibly annoyed. I expected better performance than this after signing up last month."
1389-WNUIB,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),76.0,1588.75,No,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,No,0,69,4085,,XWZAJL6541,Q3,4,Stayed,,Passive,13-24 months,I need to change my payment method for next month's billing cycle. What's the best way to do that through the online system?
1391-UBDAR,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.9,818.45,No,1,United States,California,Riverside,92504,"33.9108, -117.398153",33.9108,-117.398153,No,0,71,3042,,JBMPDF3762,Q3,3,Stayed,,Detractor,0-12 months,"This is supposed to make my life easier, but it's just causing more stress. I wish I had never signed up for this subscription."
1393-IMKZG,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,No,1,United States,California,Fullerton,92831,"33.879983, -117.895482",33.879983,-117.895482,No,0,23,3270,,GGDBNZ5559,Q3,4,Joined,,Passive,0-12 months,"I've been with you for a couple of months now. I'm generally satisfied, but I'm wondering if there are any loyalty benefits I should know about."
1394-SUIUH,Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.15,3670.5,No,1,United States,California,Mount Shasta,96067,"41.33832, -122.290756",41.33832,-122.290756,No,0,45,2672,,QTHDRZ6156,Q3,4,Stayed,,Detractor,25-48 months,"My mobile app keeps crashing every time I try to use it. It's been doing this for weeks, and I've reinstalled it multiple times."
1395-OFUWC,Male,0,Yes,Yes,43,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.3,1224.05,No,1,United States,California,Los Angeles,90067,"34.057496, -118.413959",34.057496,-118.413959,No,0,70,4741,,PDEEOM6279,Q3,3,Stayed,,Detractor,25-48 months,"I was promised a resolution to this problem last week, and nothing has changed. Why am I still having the same issues after all this time?"
1395-WSWXR,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,No,1,United States,California,Weldon,93283,"35.55647, -118.244914",35.55647,-118.244914,No,0,43,4117,,OONBQA6715,Q3,3,Stayed,,Detractor,13-24 months,"I've been with you for over a year now, and honestly, the service has only gotten worse. I'm constantly having to deal with outages and slow performance."
